official_tournament_id,year,source,source_tournament_id
438.0,2018,sackmann,2018-M014
747.0,2018,sackmann,2018-M015
741.0,2018,sackmann,2018-M016
339.0,2018,sackmann,2018-M020
1536.0,2018,sackmann,2018-M021
422.0,2018,sackmann,2018-M024
418.0,2018,sackmann,2018-M035
301.0,2019,sackmann,2019-0301
308.0,2019,sackmann,2019-0308
311.0,2019,sackmann,2019-0311
314.0,2019,sackmann,2019-0314
315.0,2019,sackmann,2019-0315
316.0,2019,sackmann,2019-0316
319.0,2019,sackmann,2019-0319
321.0,2019,sackmann,2019-0321
322.0,2019,sackmann,2019-0322
328.0,2019,sackmann,2019-0328
329.0,2019,sackmann,2019-0329
337.0,2019,sackmann,2019-0337
341.0,2019,sackmann,2019-0341
352.0,2019,sackmann,2019-0352
360.0,2019,sackmann,2019-0360
375.0,2019,sackmann,2019-0375
407.0,2019,sackmann,2019-0407
410.0,2019,sackmann,2019-0410
414.0,2019,sackmann,2019-0414
421.0,2019,sackmann,2019-0421
424.0,2019,sackmann,2019-0424
425.0,2019,sackmann,2019-0425
429.0,2019,sackmann,2019-0429
439.0,2019,sackmann,2019-0439
451.0,2019,sackmann,2019-0451
495.0,2019,sackmann,2019-0495
496.0,2019,sackmann,2019-0496
499.0,2019,sackmann,2019-0499
500.0,2019,sackmann,2019-0500
506.0,2019,sackmann,2019-0506
533.0,2019,sackmann,2019-0533
568.0,2019,sackmann,2019-0568
605.0,2019,sackmann,2019-0605
717.0,2019,sackmann,2019-0717
891.0,2019,sackmann,2019-0891
5014.0,2019,sackmann,2019-5014
520.0,2019,sackmann,2019-520
540.0,2019,sackmann,2019-540
560.0,2019,sackmann,2019-560
580.0,2019,sackmann,2019-580
6116.0,2019,sackmann,2019-6116
6242.0,2019,sackmann,2019-6242
6932.0,2019,sackmann,2019-6932
7290.0,2019,sackmann,2019-7290
7434.0,2019,sackmann,2019-7434
7480.0,2019,sackmann,2019-7480
7485.0,2019,sackmann,2019-7485
7581.0,2019,sackmann,2019-7581
7648.0,2019,sackmann,2019-7648
7650.0,2019,sackmann,2019-7650
7694.0,2019,sackmann,2019-7694
7696.0,2019,sackmann,2019-7696
9158.0,2019,sackmann,2019-9158
9164.0,2019,sackmann,2019-9164
9210.0,2019,sackmann,2019-9210
9663.0,2019,sackmann,2019-M001
807.0,2019,sackmann,2019-M004
404.0,2019,sackmann,2019-M006
403.0,2019,sackmann,2019-M007
416.0,2019,sackmann,2019-M009
440.0,2019,sackmann,2019-M010
438.0,2019,sackmann,2019-M014
747.0,2019,sackmann,2019-M015
741.0,2019,sackmann,2019-M016
339.0,2019,sackmann,2019-M020
1536.0,2019,sackmann,2019-M021
422.0,2019,sackmann,2019-M024
418.0,2019,sackmann,2019-M035
301.0,2020,sackmann,2020-0301
319.0,2020,sackmann,2020-0319
337.0,2020,sackmann,2020-0337
352.0,2020,sackmann,2020-0352
375.0,2020,sackmann,2020-0375
407.0,2020,sackmann,2020-0407
414.0,2020,sackmann,2020-0414
424.0,2020,sackmann,2020-0424
451.0,2020,sackmann,2020-0451
495.0,2020,sackmann,2020-0495
496.0,2020,sackmann,2020-0496
499.0,2020,sackmann,2020-0499
506.0,2020,sackmann,2020-0506
568.0,2020,sackmann,2020-0568
605.0,2020,sackmann,2020-0605
891.0,2020,sackmann,2020-0891
520.0,2020,sackmann,2020-520
560.0,2020,sackmann,2020-560
580.0,2020,sackmann,2020-580
6932.0,2020,sackmann,2020-6932
7434.0,2020,sackmann,2020-7434
7485.0,2020,sackmann,2020-7485
8888.0,2020,sackmann,2020-8888
8996.0,2020,sackmann,2020-8996
9158.0,2020,sackmann,2020-9158
9404.0,2020,sackmann,2020-9404
9406.0,2020,sackmann,2020-9406
9408.0,2020,sackmann,2020-9408
9410.0,2020,sackmann,2020-9410
807.0,2020,sackmann,2020-M004
416.0,2020,sackmann,2020-M009
422.0,2020,sackmann,2020-M024
8998.0,2020,sackmann,2020-M056
96.0,2021,sackmann,2021-0096
308.0,2021,sackmann,2021-0308
311.0,2021,sackmann,2021-0311
314.0,2021,sackmann,2021-0314
315.0,2021,sackmann,2021-0315
316.0,2021,sackmann,2021-0316
319.0,2021,sackmann,2021-0319
321.0,2021,sackmann,2021-0321
322.0,2021,sackmann,2021-0322
337.0,2021,sackmann,2021-0337
341.0,2021,sackmann,2021-0341
352.0,2021,sackmann,2021-0352
375.0,2021,sackmann,2021-0375
403.0,2021,sackmann,2021-0403
404.0,2021,sackmann,2021-0404
407.0,2021,sackmann,2021-0407
410.0,2021,sackmann,2021-0410
414.0,2021,sackmann,2021-0414
416.0,2021,sackmann,2021-0416
418.0,2021,sackmann,2021-0418
421.0,2021,sackmann,2021-0421
422.0,2021,sackmann,2021-0422
425.0,2021,sackmann,2021-0425
429.0,2021,sackmann,2021-0429
438.0,2021,sackmann,2021-0438
439.0,2021,sackmann,2021-0439
451.0,2021,sackmann,2021-0451
495.0,2021,sackmann,2021-0495
496.0,2021,sackmann,2021-0496
499.0,2021,sackmann,2021-0499
500.0,2021,sackmann,2021-0500
506.0,2021,sackmann,2021-0506
568.0,2021,sackmann,2021-0568
605.0,2021,sackmann,2021-0605
741.0,2021,sackmann,2021-0741
807.0,2021,sackmann,2021-0807
1536.0,2021,sackmann,2021-1536
5053.0,2021,sackmann,2021-5053
520.0,2021,sackmann,2021-520
540.0,2021,sackmann,2021-540
560.0,2021,sackmann,2021-560
580.0,2021,sackmann,2021-580
6116.0,2021,sackmann,2021-6116
6242.0,2021,sackmann,2021-6242
7290.0,2021,sackmann,2021-7290
7434.0,2021,sackmann,2021-7434
7480.0,2021,sackmann,2021-7480
7485.0,2021,sackmann,2021-7485
7694.0,2021,sackmann,2021-7694
7696.0,2021,sackmann,2021-7696
8888.0,2021,sackmann,2021-8888
8994.0,2021,sackmann,2021-8994
8996.0,2021,sackmann,2021-8996
8998.0,2021,sackmann,2021-8998
9158.0,2021,sackmann,2021-9158
9210.0,2021,sackmann,2021-9210
9410.0,2021,sackmann,2021-9410
9426.0,2021,sackmann,2021-9426
9428.0,2021,sackmann,2021-9428
9460.0,2021,sackmann,2021-9460
9462.0,2021,sackmann,2021-9462
9481.0,2021,sackmann,2021-9481
9510.0,2021,sackmann,2021-9510
9512.0,2021,sackmann,2021-9512
9569.0,2021,sackmann,2021-9569
308.0,2022,sackmann,2022-0308
311.0,2022,sackmann,2022-0311
314.0,2022,sackmann,2022-0314
315.0,2022,sackmann,2022-0315
316.0,2022,sackmann,2022-0316
319.0,2022,sackmann,2022-0319
321.0,2022,sackmann,2022-0321
322.0,2022,sackmann,2022-0322
328.0,2022,sackmann,2022-0328
329.0,2022,sackmann,2022-0329
337.0,2022,sackmann,2022-0337
341.0,2022,sackmann,2022-0341
352.0,2022,sackmann,2022-0352
360.0,2022,sackmann,2022-0360
375.0,2022,sackmann,2022-0375
403.0,2022,sackmann,2022-0403
404.0,2022,sackmann,2022-0404
407.0,2022,sackmann,2022-0407
410.0,2022,sackmann,2022-0410
414.0,2022,sackmann,2022-0414
416.0,2022,sackmann,2022-0416
418.0,2022,sackmann,2022-0418
421.0,2022,sackmann,2022-0421
422.0,2022,sackmann,2022-0422
424.0,2022,sackmann,2022-0424
425.0,2022,sackmann,2022-0425
429.0,2022,sackmann,2022-0429
439.0,2022,sackmann,2022-0439
440.0,2022,sackmann,2022-0440
451.0,2022,sackmann,2022-0451
495.0,2022,sackmann,2022-0495
496.0,2022,sackmann,2022-0496
499.0,2022,sackmann,2022-0499
500.0,2022,sackmann,2022-0500
506.0,2022,sackmann,2022-0506
605.0,2022,sackmann,2022-0605
717.0,2022,sackmann,2022-0717
741.0,2022,sackmann,2022-0741
807.0,2022,sackmann,2022-0807
891.0,2022,sackmann,2022-0891
1536.0,2022,sackmann,2022-1536
2805.0,2022,sackmann,2022-2805
2807.0,2022,sackmann,2022-2807
2809.0,2022,sackmann,2022-2809
4138.0,2022,sackmann,2022-4138
4140.0,2022,sackmann,2022-4140
5053.0,2022,sackmann,2022-5053
520.0,2022,sackmann,2022-520
540.0,2022,sackmann,2022-540
560.0,2022,sackmann,2022-560
580.0,2022,sackmann,2022-580
6116.0,2022,sackmann,2022-6116
6242.0,2022,sackmann,2022-6242
6932.0,2022,sackmann,2022-6932
7290.0,2022,sackmann,2022-7290
7434.0,2022,sackmann,2022-7434
7480.0,2022,sackmann,2022-7480
7485.0,2022,sackmann,2022-7485
7694.0,2022,sackmann,2022-7694
7696.0,2022,sackmann,2022-7696
8888.0,2022,sackmann,2022-8888
8994.0,2022,sackmann,2022-8994
8996.0,2022,sackmann,2022-8996
8998.0,2022,sackmann,2022-8998
9158.0,2022,sackmann,2022-9158
9210.0,2022,sackmann,2022-9210
9410.0,2022,sackmann,2022-9410
9569.0,2022,sackmann,2022-9569
9663.0,2022,sackmann,2022-9663
9665.0,2022,sackmann,2022-9665
9667.0,2022,sackmann,2022-9667
301.0,2023,sackmann,2023-0301
308.0,2023,sackmann,2023-0308
311.0,2023,sackmann,2023-0311
314.0,2023,sackmann,2023-0314
315.0,2023,sackmann,2023-0315
316.0,2023,sackmann,2023-0316
319.0,2023,sackmann,2023-0319
321.0,2023,sackmann,2023-0321
322.0,2023,sackmann,2023-0322
328.0,2023,sackmann,2023-0328
329.0,2023,sackmann,2023-0329
337.0,2023,sackmann,2023-0337
341.0,2023,sackmann,2023-0341
352.0,2023,sackmann,2023-0352
360.0,2023,sackmann,2023-0360
375.0,2023,sackmann,2023-0375
403.0,2023,sackmann,2023-0403
404.0,2023,sackmann,2023-0404
407.0,2023,sackmann,2023-0407
410.0,2023,sackmann,2023-0410
414.0,2023,sackmann,2023-0414
416.0,2023,sackmann,2023-0416
418.0,2023,sackmann,2023-0418
421.0,2023,sackmann,2023-0421
422.0,2023,sackmann,2023-0422
424.0,2023,sackmann,2023-0424
425.0,2023,sackmann,2023-0425
429.0,2023,sackmann,2023-0429
439.0,2023,sackmann,2023-0439
440.0,2023,sackmann,2023-0440
451.0,2023,sackmann,2023-0451
495.0,2023,sackmann,2023-0495
496.0,2023,sackmann,2023-0496
499.0,2023,sackmann,2023-0499
500.0,2023,sackmann,2023-0500
506.0,2023,sackmann,2023-0506
605.0,2023,sackmann,2023-0605
717.0,2023,sackmann,2023-0717
741.0,2023,sackmann,2023-0741
747.0,2023,sackmann,2023-0747
807.0,2023,sackmann,2023-0807
891.0,2023,sackmann,2023-0891
1536.0,2023,sackmann,2023-1536
2841.0,2023,sackmann,2023-2841
2843.0,2023,sackmann,2023-2843
5014.0,2023,sackmann,2023-5014
520.0,2023,sackmann,2023-520
540.0,2023,sackmann,2023-540
560.0,2023,sackmann,2023-560
580.0,2023,sackmann,2023-580
6116.0,2023,sackmann,2023-6116
6242.0,2023,sackmann,2023-6242
6932.0,2023,sackmann,2023-6932
7290.0,2023,sackmann,2023-7290
7434.0,2023,sackmann,2023-7434
7480.0,2023,sackmann,2023-7480
7485.0,2023,sackmann,2023-7485
7581.0,2023,sackmann,2023-7581
7694.0,2023,sackmann,2023-7694
7696.0,2023,sackmann,2023-7696
8994.0,2023,sackmann,2023-8994
8996.0,2023,sackmann,2023-8996
8998.0,2023,sackmann,2023-8998
9158.0,2023,sackmann,2023-9158
9164.0,2023,sackmann,2023-9164
9410.0,2023,sackmann,2023-9410
9900.0,2023,sackmann,2023-9900
96.0,2024,sackmann,2024-0096
301.0,2024,sackmann,2024-0301
308.0,2024,sackmann,2024-0308
311.0,2024,sackmann,2024-0311
314.0,2024,sackmann,2024-0314
315.0,2024,sackmann,2024-0315
316.0,2024,sackmann,2024-0316
319.0,2024,sackmann,2024-0319
321.0,2024,sackmann,2024-0321
322.0,2024,sackmann,2024-0322
328.0,2024,sackmann,2024-0328
329.0,2024,sackmann,2024-0329
336.0,2024,sackmann,2024-0336
337.0,2024,sackmann,2024-0337
339.0,2024,sackmann,2024-0339
341.0,2024,sackmann,2024-0341
352.0,2024,sackmann,2024-0352
360.0,2024,sackmann,2024-0360
375.0,2024,sackmann,2024-0375
403.0,2024,sackmann,2024-0403
404.0,2024,sackmann,2024-0404
407.0,2024,sackmann,2024-0407
410.0,2024,sackmann,2024-0410
414.0,2024,sackmann,2024-0414
416.0,2024,sackmann,2024-0416
418.0,2024,sackmann,2024-0418
421.0,2024,sackmann,2024-0421
422.0,2024,sackmann,2024-0422
424.0,2024,sackmann,2024-0424
425.0,2024,sackmann,2024-0425
429.0,2024,sackmann,2024-0429
439.0,2024,sackmann,2024-0439
440.0,2024,sackmann,2024-0440
451.0,2024,sackmann,2024-0451
495.0,2024,sackmann,2024-0495
496.0,2024,sackmann,2024-0496
499.0,2024,sackmann,2024-0499
500.0,2024,sackmann,2024-0500
506.0,2024,sackmann,2024-0506
605.0,2024,sackmann,2024-0605
717.0,2024,sackmann,2024-0717
741.0,2024,sackmann,2024-0741
747.0,2024,sackmann,2024-0747
807.0,2024,sackmann,2024-0807
1536.0,2024,sackmann,2024-1536
4462.0,2024,sackmann,2024-4462
4713.0,2024,sackmann,2024-4713
4787.0,2024,sackmann,2024-4787
5014.0,2024,sackmann,2024-5014
520.0,2024,sackmann,2024-520
540.0,2024,sackmann,2024-540
560.0,2024,sackmann,2024-560
580.0,2024,sackmann,2024-580
6116.0,2024,sackmann,2024-6116
6242.0,2024,sackmann,2024-6242
6932.0,2024,sackmann,2024-6932
7290.0,2024,sackmann,2024-7290
7480.0,2024,sackmann,2024-7480
7485.0,2024,sackmann,2024-7485
7581.0,2024,sackmann,2024-7581
7694.0,2024,sackmann,2024-7694
7696.0,2024,sackmann,2024-7696
8994.0,2024,sackmann,2024-8994
8996.0,2024,sackmann,2024-8996
8998.0,2024,sackmann,2024-8998
9158.0,2024,sackmann,2024-9158
9210.0,2024,sackmann,2024-9210
9410.0,2024,sackmann,2024-9410
9900.0,2024,sackmann,2024-9900
301.0,2025,sackmann,2025-0301
308.0,2025,sackmann,2025-0308
311.0,2025,sackmann,2025-0311
314.0,2025,sackmann,2025-0314
316.0,2025,sackmann,2025-0316
319.0,2025,sackmann,2025-0319
321.0,2025,sackmann,2025-0321
322.0,2025,sackmann,2025-0322
328.0,2025,sackmann,2025-0328
329.0,2025,sackmann,2025-0329
336.0,2025,sackmann,2025-0336
337.0,2025,sackmann,2025-0337
339.0,2025,sackmann,2025-0339
341.0,2025,sackmann,2025-0341
352.0,2025,sackmann,2025-0352
360.0,2025,sackmann,2025-0360
375.0,2025,sackmann,2025-0375
403.0,2025,sackmann,2025-0403
404.0,2025,sackmann,2025-0404
407.0,2025,sackmann,2025-0407
410.0,2025,sackmann,2025-0410
414.0,2025,sackmann,2025-0414
416.0,2025,sackmann,2025-0416
418.0,2025,sackmann,2025-0418
421.0,2025,sackmann,2025-0421
422.0,2025,sackmann,2025-0422
424.0,2025,sackmann,2025-0424
425.0,2025,sackmann,2025-0425
429.0,2025,sackmann,2025-0429
439.0,2025,sackmann,2025-0439
440.0,2025,sackmann,2025-0440
451.0,2025,sackmann,2025-0451
495.0,2025,sackmann,2025-0495
496.0,2025,sackmann,2025-0496
499.0,2025,sackmann,2025-0499
500.0,2025,sackmann,2025-0500
506.0,2025,sackmann,2025-0506
605.0,2025,sackmann,2025-0605
717.0,2025,sackmann,2025-0717
741.0,2025,sackmann,2025-0741
747.0,2025,sackmann,2025-0747
807.0,2025,sackmann,2025-0807
1536.0,2025,sackmann,2025-1536
4462.0,2025,sackmann,2025-4462
4713.0,2025,sackmann,2025-4713
5014.0,2025,sackmann,2025-5014
5100.0,2025,sackmann,2025-5100
520.0,2025,sackmann,2025-520
540.0,2025,sackmann,2025-540
560.0,2025,sackmann,2025-560
580.0,2025,sackmann,2025-580
6242.0,2025,sackmann,2025-6242
6932.0,2025,sackmann,2025-6932
7480.0,2025,sackmann,2025-7480
7485.0,2025,sackmann,2025-7485
7581.0,2025,sackmann,2025-7581
7696.0,2025,sackmann,2025-7696
8994.0,2025,sackmann,2025-8994
8996.0,2025,sackmann,2025-8996
8998.0,2025,sackmann,2025-8998
9210.0,2025,sackmann,2025-9210
9410.0,2025,sackmann,2025-9410
9900.0,2025,sackmann,2025-9900
402.0,2000,tennis_data_uk,2000_10_memphis_kroger_st_jude
407.0,2000,tennis_data_uk,2000_11_rotterdam_abn_amro_world_tennis_tournament
408.0,2000,tennis_data_uk,2000_12_london_axa_cup
807.0,2000,tennis_data_uk,2000_13_mexico_city_mexican_open
481.0,2000,tennis_data_uk,2000_14_copenhagen_copenhagen_open
499.0,2000,tennis_data_uk,2000_15_delray_beach_citrix_tennis_championships
505.0,2000,tennis_data_uk,2000_16_santiago_chevrolet_cup
359.0,2000,tennis_data_uk,2000_17_bogota_colombia_open
433.0,2000,tennis_data_uk,2000_18_scottsdale_franklin_templeton_tennis_classic
404.0,2000,tennis_data_uk,2000_19_indian_wells_indian_wells_tms
339.0,2000,tennis_data_uk,2000_1_adelaide_australian_hardcourt_championships
403.0,2000,tennis_data_uk,2000_20_miami_ericsson_open
409.0,2000,tennis_data_uk,2000_21_atlanta_galleryfurniture_com_tennis_challenge
360.0,2000,tennis_data_uk,2000_22_casablanca_grand_prix_hassan_ii
468.0,2000,tennis_data_uk,2000_23_estoril_estoril_open
410.0,2000,tennis_data_uk,2000_24_monte_carlo_monte_carlo_masters
425.0,2000,tennis_data_uk,2000_25_barcelona_open_seat_godo
573.0,2000,tennis_data_uk,2000_26_mallorca_mallorca_open
308.0,2000,tennis_data_uk,2000_27_munich_bmw_open
717.0,2000,tennis_data_uk,2000_28_orlando_u_s_clay_court_championships
416.0,2000,tennis_data_uk,2000_29_rome_rome_tms
891.0,2000,tennis_data_uk,2000_2_chennai_gold_flake_open
414.0,2000,tennis_data_uk,2000_30_hamburg_hamburg_tms
306.0,2000,tennis_data_uk,2000_31_st_polten_internationaler_raiffeisen_grand_prix
520.0,2000,tennis_data_uk,2000_32_paris_french_open
500.0,2000,tennis_data_uk,2000_33_halle_gerry_weber_open
311.0,2000,tennis_data_uk,2000_34_queens_club_stella_artois
741.0,2000,tennis_data_uk,2000_35_nottingham_nottingham_open
440.0,2000,tennis_data_uk,2000_36_s_hertogenbosch_heineken_trophy
540.0,2000,tennis_data_uk,2000_37_london_wimbledon
316.0,2000,tennis_data_uk,2000_38_bastad_swedish_open
314.0,2000,tennis_data_uk,2000_39_gstaad_gstaad_open
451.0,2000,tennis_data_uk,2000_3_doha_qatar_open
315.0,2000,tennis_data_uk,2000_40_newport_hall_of_fame_championships
317.0,2000,tennis_data_uk,2000_41_amsterdam_dutch_open
321.0,2000,tennis_data_uk,2000_42_stuttgart_mercedes_cup
439.0,2000,tennis_data_uk,2000_43_umag_croatia_open
319.0,2000,tennis_data_uk,2000_44_kitzbuhel_generali_open
423.0,2000,tennis_data_uk,2000_45_los_angeles_mercedes_benz_cup
475.0,2000,tennis_data_uk,2000_46_san_marino_tennis_int_l_of_san_marino
421.0,2000,tennis_data_uk,2000_47_toronto_toronto_tms
422.0,2000,tennis_data_uk,2000_48_cincinnati_cincinnati_tms
419.0,2000,tennis_data_uk,2000_49_indianapolis_rca_championships
301.0,2000,tennis_data_uk,2000_4_auckland_heineken_open
418.0,2000,tennis_data_uk,2000_50_washington_legg_mason_classic
441.0,2000,tennis_data_uk,2000_51_long_island_the_hamlet_cup
560.0,2000,tennis_data_uk,2000_52_new_york_us_open
773.0,2000,tennis_data_uk,2000_53_bucharest_open_romania
73.0,2000,tennis_data_uk,2000_54_tashkent_president_s_cup
325.0,2000,tennis_data_uk,2000_55_palermo_campionati_internazionali_di_sicilia
336.0,2000,tennis_data_uk,2000_56_hong_kong_salem_open
329.0,2000,tennis_data_uk,2000_57_tokyo_japan_open
337.0,2000,tennis_data_uk,2000_58_vienna_ca_tennis_trophy
890.0,2000,tennis_data_uk,2000_59_shanghai_heineken_open_shanghai
338.0,2000,tennis_data_uk,2000_5_sydney_sydney_international
327.0,2000,tennis_data_uk,2000_60_toulouse_adidas_open
328.0,2000,tennis_data_uk,2000_61_basel_swiss_indoors
438.0,2000,tennis_data_uk,2000_62_moscow_kremlin_cup
357.0,2000,tennis_data_uk,2000_63_stuttgart_stuttgart_tms
375.0,2000,tennis_data_uk,2000_64_lyon_grand_prix_de_lyon
568.0,2000,tennis_data_uk,2000_65_st_petersburg_st_petersburg_open
352.0,2000,tennis_data_uk,2000_66_paris_bnp_paribas
620.0,2000,tennis_data_uk,2000_67_brighton_samsung_open
429.0,2000,tennis_data_uk,2000_68_stockholm_stockholm_open
605.0,2000,tennis_data_uk,2000_69_lisbon_masters_cup
580.0,2000,tennis_data_uk,2000_6_melbourne_australian_open
495.0,2000,tennis_data_uk,2000_7_dubai_dubai_open
496.0,2000,tennis_data_uk,2000_8_marseille_marseille_open
424.0,2000,tennis_data_uk,2000_9_san_jose_sybase_open
496.0,2001,tennis_data_uk,2001_10_marseille_marseille_open
505.0,2001,tennis_data_uk,2001_11_vina_del_mar_bellsouth_open
506.0,2001,tennis_data_uk,2001_12_buenos_aires_copa_at_t
402.0,2001,tennis_data_uk,2001_13_memphis_kroger_st_jude
407.0,2001,tennis_data_uk,2001_14_rotterdam_abn_amro_world_tennis_tournament
807.0,2001,tennis_data_uk,2001_15_acapulco_abierto_mexicano
495.0,2001,tennis_data_uk,2001_16_dubai_dubai_championships
424.0,2001,tennis_data_uk,2001_17_san_jose_sybase_open
499.0,2001,tennis_data_uk,2001_18_delray_beach_citrix_tennis_championships
433.0,2001,tennis_data_uk,2001_19_scottsdale_franklin_templeton_tennis_classic
339.0,2001,tennis_data_uk,2001_1_adelaide_aapt_championships
404.0,2001,tennis_data_uk,2001_20_indian_wells_indian_wells_tms
403.0,2001,tennis_data_uk,2001_21_miami_ericsson_open
360.0,2001,tennis_data_uk,2001_22_casablanca_grand_prix_hassan_ii
468.0,2001,tennis_data_uk,2001_23_estoril_estoril_open
410.0,2001,tennis_data_uk,2001_24_monte_carlo_monte_carlo_masters
409.0,2001,tennis_data_uk,2001_25_atlanta_verizon_tennis_challenge
425.0,2001,tennis_data_uk,2001_26_barcelona_open_seat_godo
717.0,2001,tennis_data_uk,2001_27_houston_u_s_men_s_clay_court_championships
573.0,2001,tennis_data_uk,2001_28_mallorca_mallorca_open
308.0,2001,tennis_data_uk,2001_29_munich_bmw_open
891.0,2001,tennis_data_uk,2001_2_chennai_tata_open
416.0,2001,tennis_data_uk,2001_30_rome_rome_tms
414.0,2001,tennis_data_uk,2001_31_hamburg_hamburg_tms
306.0,2001,tennis_data_uk,2001_32_st_polten_internationaler_raiffeisen_grand_prix
520.0,2001,tennis_data_uk,2001_33_paris_french_open
500.0,2001,tennis_data_uk,2001_34_halle_gerry_weber_open
311.0,2001,tennis_data_uk,2001_35_queens_club_stella_artois
741.0,2001,tennis_data_uk,2001_36_nottingham_nottingham_open
440.0,2001,tennis_data_uk,2001_37_s_hertogenbosch_heineken_trophy
540.0,2001,tennis_data_uk,2001_38_london_wimbledon
316.0,2001,tennis_data_uk,2001_39_bastad_swedish_open
451.0,2001,tennis_data_uk,2001_3_doha_qatar_open
314.0,2001,tennis_data_uk,2001_40_gstaad_gstaad_open
315.0,2001,tennis_data_uk,2001_41_newport_hall_of_fame_championships
317.0,2001,tennis_data_uk,2001_42_amsterdam_dutch_open
321.0,2001,tennis_data_uk,2001_43_stuttgart_mercedes_cup
439.0,2001,tennis_data_uk,2001_44_umag_croatia_open
319.0,2001,tennis_data_uk,2001_45_kitzbuhel_generali_open
423.0,2001,tennis_data_uk,2001_46_los_angeles_mercedes_benz_cup
475.0,2001,tennis_data_uk,2001_47_sopot_idea_prokom_open
421.0,2001,tennis_data_uk,2001_48_montreal_montreal_tms
422.0,2001,tennis_data_uk,2001_49_cincinnati_cincinnati_tms
301.0,2001,tennis_data_uk,2001_4_auckland_heineken_open
419.0,2001,tennis_data_uk,2001_50_indianapolis_rca_championships
418.0,2001,tennis_data_uk,2001_51_washington_legg_mason_classic
441.0,2001,tennis_data_uk,2001_52_long_island_hamlet_cup
560.0,2001,tennis_data_uk,2001_53_new_york_us_open
773.0,2001,tennis_data_uk,2001_54_bucharest_gelsor_open
533.0,2001,tennis_data_uk,2001_55_salvador_brasil_open
73.0,2001,tennis_data_uk,2001_56_tashkent_president_s_cup
890.0,2001,tennis_data_uk,2001_57_shanghai_heineken_open
336.0,2001,tennis_data_uk,2001_58_hong_kong_salem_open
325.0,2001,tennis_data_uk,2001_59_palermo_campionati_internazionali_di_sicilia
338.0,2001,tennis_data_uk,2001_5_sydney_adidas_international
438.0,2001,tennis_data_uk,2001_60_moscow_kremlin_cup
329.0,2001,tennis_data_uk,2001_61_tokyo_japan_open
375.0,2001,tennis_data_uk,2001_62_lyon_grand_prix_de_lyon
337.0,2001,tennis_data_uk,2001_63_vienna_ca_tennis_trophy
357.0,2001,tennis_data_uk,2001_64_stuttgart_stuttgart_tms
328.0,2001,tennis_data_uk,2001_65_basel_swiss_indoors
568.0,2001,tennis_data_uk,2001_66_st_petersburg_st_petersburg_open
429.0,2001,tennis_data_uk,2001_67_stockholm_stockholm_open
352.0,2001,tennis_data_uk,2001_68_paris_bnp_paribas
605.0,2001,tennis_data_uk,2001_69_sydney_masters_cup
580.0,2001,tennis_data_uk,2001_6_melbourne_australian_open
359.0,2001,tennis_data_uk,2001_7_bogota_colombia_open
408.0,2001,tennis_data_uk,2001_8_milan_milan_indoors
481.0,2001,tennis_data_uk,2001_9_copenhagen_copenhagen_open
505.0,2002,tennis_data_uk,2002_10_vina_del_mar_bellsouth_open
506.0,2002,tennis_data_uk,2002_11_buenos_aires_copa_at_t
402.0,2002,tennis_data_uk,2002_12_memphis_kroger_st_jude
407.0,2002,tennis_data_uk,2002_13_rotterdam_abn_amro_world_tennis_tournament
807.0,2002,tennis_data_uk,2002_14_acapulco_abierto_mexicano
495.0,2002,tennis_data_uk,2002_15_dubai_dubai_championships
424.0,2002,tennis_data_uk,2002_16_san_jose_sybase_open
499.0,2002,tennis_data_uk,2002_17_delray_beach_citrix_tennis_championships
433.0,2002,tennis_data_uk,2002_18_scottsdale_franklin_templeton_tennis_classic
404.0,2002,tennis_data_uk,2002_19_indian_wells_pacific_life_open
339.0,2002,tennis_data_uk,2002_1_adelaide_aapt_championships
403.0,2002,tennis_data_uk,2002_20_miami_nasdaq_100_open
360.0,2002,tennis_data_uk,2002_21_casablanca_grand_prix_hassan_ii
468.0,2002,tennis_data_uk,2002_22_estoril_estoril_open
410.0,2002,tennis_data_uk,2002_23_monte_carlo_monte_carlo_masters
425.0,2002,tennis_data_uk,2002_24_barcelona_open_seat_godo
717.0,2002,tennis_data_uk,2002_25_houston_u_s_men_s_clay_court_championships
573.0,2002,tennis_data_uk,2002_26_mallorca_mallorca_open
308.0,2002,tennis_data_uk,2002_27_munich_bmw_open
416.0,2002,tennis_data_uk,2002_28_rome_rome_tms
414.0,2002,tennis_data_uk,2002_29_hamburg_hamburg_tms
891.0,2002,tennis_data_uk,2002_2_chennai_tata_open
306.0,2002,tennis_data_uk,2002_30_st_polten_internationaler_raiffeisen_grand_prix
520.0,2002,tennis_data_uk,2002_31_paris_french_open
500.0,2002,tennis_data_uk,2002_32_halle_gerry_weber_open
311.0,2002,tennis_data_uk,2002_33_queens_club_queens_club
741.0,2002,tennis_data_uk,2002_34_nottingham_nottingham_open
440.0,2002,tennis_data_uk,2002_35_s_hertogenbosch_ordina_open
540.0,2002,tennis_data_uk,2002_36_london_wimbledon
316.0,2002,tennis_data_uk,2002_37_bastad_swedish_open
314.0,2002,tennis_data_uk,2002_38_gstaad_gstaad_open
315.0,2002,tennis_data_uk,2002_39_newport_hall_of_fame_championships
451.0,2002,tennis_data_uk,2002_3_doha_qatar_open
317.0,2002,tennis_data_uk,2002_40_amersfoort_energis_open
321.0,2002,tennis_data_uk,2002_41_stuttgart_mercedes_cup
